"set_num","name","year","theme_id","num_parts","total_quantity","version","inventory_ids"
"7979-8",Advent Calendar 2008 Castle  (Day 7) - Castle Soldier with Sword,2008,219,5,1,1,{6174}
"7979-9",Advent Calendar 2008 Castle  (Day 8) - Archery Target,2008,219,6,1,1,{6174}
"7990-1",Cement Mixer,2007,56,212,5,1,"{962,4771,7766,10043,15980}"
"7991-1",Garbage Truck,2007,63,205,2,1,"{962,10043}"
"7992-1",Container Stacker,2007,54,217,1,1,{16023}
"7993-1",Service Station,2007,50,393,1,1,{962}
"7997-1",Train Station,2007,240,386,2,1,"{14328,14931}"
"8008-1",Stormtrooper™,2001,158,360,1,1,{6181}
"8010-1",Darth Vader™,2002,158,390,1,1,{6181}
"8014-1",Clone Walker Battle Pack,2009,165,79,1,1,{8759}
"8015-1",Assassin Droids Battle Pack,2009,165,94,1,1,{8759}
"8017-1",Darth Vader's TIE Fighter,2009,169,250,1,1,{12307}
"8024-1",Universal Building Set,1989,21,114,1,1,{14717}
"8047-1",Compact Excavator,2010,7,252,1,1,{6276}
"8049-1",Tractor with Log Loader,2010,8,525,1,1,{11605}
"8057-1",Wreck Raider,2010,315,64,1,1,{16102}
"8058-1",Guardian of the Deep,2010,315,144,1,1,{16102}
"8059-1",Seabed Scavenger,2010,315,119,1,1,{16102}
"8065-1",Mini Container Truck,2011,7,119,1,1,{6276}
"8067-1",Mini Mobile Crane,2011,7,292,1,1,{6276}
"8069-1",Backhoe Loader,2011,7,608,1,1,{6276}
"8080-1",Undersea Explorer,2010,315,361,1,1,{16102}
"8083-1",Rebel Trooper Battle Pack,2010,169,79,3,1,"{8401,14495,16337}"
"8084-1",Snowtrooper Battle Pack,2010,169,74,2,1,"{8401,16337}"
"8085-1",Freeco Speeder,2010,165,176,1,1,{6795}
"8089-1",Hoth Wampa Cave,2010,169,296,1,1,{14495}
"8091-1",Republic Swamp Speeder - Limited Edition,2010,165,175,1,1,{8759}
"8092-1",Luke's Landspeeder,2010,169,163,1,1,{16337}
"8100-1",Cyclone Defender,2007,389,91,1,1,{5248}
"8101-1",Claw Crusher,2007,389,98,1,1,{5248}
"8102-1",Blade Titan,2007,389,161,2,1,"{5248,7618}"
"8103-1",Sky Guardian,2007,389,143,1,1,{5248}
"8104-1",Shadow Crawler,2007,389,160,2,1,"{5248,7618}"
"8105-1",Iron Condor,2007,389,140,1,1,{5248}
"8106-1",Aero Booster,2007,389,311,1,1,{5990}
"8107-1",Fight for the Golden Tower,2007,389,570,1,1,{5990}
"8108-1",Mobile Devastator,2007,389,1012,1,1,{5990}
"8111-1",River Dragon,2008,389,111,1,1,{15744}
"8112-1",Battle Arachnoid,2008,389,130,1,1,{15744}
"8113-1",Assault Tiger,2008,389,162,1,1,{15744}
"8114-1",Chameleon Hunter,2008,389,187,1,1,{15744}
"8115-1",Dark Panther,2008,389,243,1,1,{15744}
"8130-1",Terrain Crusher,2007,120,43,1,1,{2364}
"8131-1",Raceway Rider,2007,120,50,1,1,{2364}
"8132-1",Night Driver,2007,120,40,1,1,{2364}
"8133-1",Rally Rider,2007,120,50,1,1,{2364}
"8148-1",EZ-Roadster,2008,120,44,1,1,{1438}
"8149-1",Midnight Streak,2008,120,42,1,1,{1438}
"8150-1",ZX Turbo,2008,120,54,1,1,{1438}
"8151-1",Adrift Sport,2008,120,51,1,1,{1438}
"8200-1",Radiator Springs Lightning McQueen,2011,269,35,1,1,{10806}
"8201-1",Radiator Springs Classic Mater,2011,269,52,2,1,"{10806,14568}"
"8202-1",Blast Off Chopper with Bungee Cord Power!,1998,3,70,2,1,"{1347,5217}"
"8206-1",Tokyo Pit Stop,2011,269,142,2,1,"{9665,10806}"
"8213-1",Spy Runner,1998,12,92,1,1,{1347}
"8226-1",Mud Masher / Desert Stormer,1998,11,120,1,1,{1347}
"8248-1",Forklift,1998,7,227,1,1,{1347}
"8259-1",Mini Bulldozer,2009,7,165,2,1,"{11605,13254}"
"8260-1",Tractor,2009,7,104,1,1,{11605}
"8290-1",Mini Forklift,2008,7,88,1,1,{13254}
"8293-1",Power Functions Motor Set,2008,438,10,3,1,"{8585,11605,13254}"
"8294-1",Excavator,2008,7,719,1,1,{13254}
"8354-1",Exo Force Bike,2003,113,99,1,1,{2009}
"8355-1",H.O.T. Blaster Bike,2003,113,87,1,1,{2009}
"8358-1",Off-Roader,2003,113,26,1,1,{1680}
"8359-1",Desert Racer,2003,113,27,1,1,{1680}
"8360-1",Track Racer,2003,113,23,1,1,{1680}
"8362-1",Ferrari F1 Racer 1:24 Scale,2004,114,112,1,1,{11436}
"8370-1",Nitro Stunt Bike,2003,113,89,1,1,{12346}
"8371-1",Extreme Power Bike,2003,113,97,1,1,{12346}
"8380-1",Red Maniac,2004,116,82,2,1,"{5740,6424}"
"8381-1",Exo Raider,2003,116,93,1,1,{3550}
"8382-1",Hot Buster,2004,116,66,1,1,{3550}
"8383-1",Nitro Terminator,2004,116,69,2,1,"{6424,14465}"
"8384-1",Jungle Crasher,2004,116,75,2,1,"{5740,6424}"
"8385-1",Exo Stealth,2004,116,81,2,1,"{6424,14465}"
"8389-1",M. Schumacher and R. Barrichello,2004,114,13,1,1,{11436}
"8396-1",Soldier's Arsenal,2009,153,17,1,1,{1323}
"8397-1",Pirate Survival,2009,153,16,1,1,{1323}
"8399-1",K-9 Bot,2009,141,22,1,1,{10421}
"8400-1",Space Speeder,2009,141,14,2,1,"{10421,16159}"
"8401-1",City Minifigure Collection,2009,62,59,4,1,"{3339,5904,7766,15192}"
"8402-1",Sports Car,2009,63,68,2,1,"{5904,9426}"
"8426-1",Escape at Sea,2011,269,158,1,1,{9665}
"8451-1",Dumper,2003,7,183,1,1,{81}
"8453-1",Front End Loader,2003,7,214,1,1,{81}
"8487-1",Flo's V8 Café,2011,269,516,1,1,{9665}
"850618-1",City Fire Accessory Set,2013,58,43,1,1,{4288}
"850842-1",Fire Truck Holiday Bauble,2013,228,34,1,1,{1334}
"850849-1",Friends Puppy Holiday Bauble,2013,227,29,1,1,{1334}
"850850-1",Santa Holiday Bauble,2013,228,23,1,1,{1334}
"850851-1",Lego Tree Holiday Bauble,2013,228,26,1,1,{1334}
"8509-1",Swamp,2000,16,45,2,1,"{7478,15594}"
"850949-1",Christmas Snow Hut Ornament,2014,228,45,1,1,{1334}
"850950-1",Christmas Cat Ornament,2014,228,34,1,1,{1334}
"8510-1",Lava,2000,16,35,2,1,"{7478,15594}"
"851097","Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0,2,1,"{6336,14498}"
"8511-1",Frost,2000,16,44,2,1,"{8749,15594}"
"8512-1",Onyx,2000,16,38,2,1,"{2445,15594}"
"8513-1",Dust,2000,16,45,2,1,"{8749,15594}"
"8514-1",Power,2000,16,32,2,1,"{2445,15594}"
"851441","Headgear, Mask, Soft Foam, Bionicle Toa Hordika Vakama",2004,501,0,1,1,{14790}
"8531-1",Pohatu,2001,348,49,1,1,{11476}
"8532-1",Onua,2001,348,30,1,1,{11476}
"8533-1",Gali,2001,348,35,1,1,{11476}
"8534-1",Tahu,2001,348,33,1,1,{11476}
"8535-1",Lewa,2001,348,36,1,1,{11476}
"8536-1",Kopaka,2001,348,33,1,1,{11476}
"8540-1",Vakama,2001,356,26,1,1,{11476}
"8541-1",Matau,2001,356,25,1,1,{11476}
"8542-1",Onewa,2001,356,29,1,1,{11476}
"8550-1",Gahlok Va,2002,329,26,2,1,"{14524,16126}"
"8551-1",Kohrak Va,2002,329,28,1,1,{16126}
"8552-1",Lehvak Va,2002,329,28,1,1,{16126}
"8553-1",Pahrak Va,2002,329,27,2,1,"{14524,16126}"
"8554-1",Tahnok Va,2002,329,27,2,1,"{14524,16126}"
"8555-1",Nuhvok Va,2002,329,26,1,1,{16126}
"8560-1",Pahrak,2002,328,41,6,1,"{708,1795,6423,7709,13238,16126}"
"8561-1",Nuhvok,2002,328,41,5,1,"{1795,6423,7709,13238,16126}"
"8562-1",Gahlok,2002,328,41,5,1,"{1795,3284,13238,14524,16126}"
"8563-1",Tahnok,2002,328,41,4,1,"{1795,7709,8025,16126}"
"8564-1",Lehvak,2002,328,41,6,1,"{708,1795,3284,6423,8025,16126}"
"8565-1",Kohrak,2002,328,41,4,1,"{1795,3284,8025,16126}"
"8566-1",Onua Nuva,2002,354,41,2,1,"{3586,9094}"
"8567-1",Lewa Nuva,2002,354,37,2,1,"{3586,9094}"
"8568-1",Pohatu Nuva,2002,354,43,1,1,{3586}
"8569-1",Krana,2002,324,0,1,1,{1795}
"8570-1",Gali Nuva,2002,354,44,1,1,{3586}
"8571-1",Kopaka Nuva,2002,354,42,1,1,{3586}
"8572-1",Tahu Nuva,2002,354,36,1,1,{3586}
"8573-1",Nuhvok-Kal,2003,330,42,2,1,"{1621,3292}"
"8574-1",Tahnok-Kal,2003,330,42,2,1,"{1621,3292}"
"8575-1",Kohrak-Kal,2003,330,42,1,1,{3292}
"8576-1",Lehvak-Kal,2003,330,42,1,1,{3292}
"8577-1",Pahrak-Kal,2003,330,42,1,1,{3292}
"8578-1",Gahlok-Kal,2003,330,42,1,1,{3292}
"8581-1",Kopeke,2003,335,25,2,1,"{4874,8312}"
"8582-1",Matoro,2003,335,25,2,1,"{4874,8312}"
"8583-1",Hahli,2003,335,25,2,1,"{4874,13423}"
"8584-1",Hewkii,2003,335,25,2,1,"{4874,13423}"
"8585-1",Hafu,2003,335,25,2,1,"{2793,4874}"
"8586-1",Macku,2003,335,25,2,1,"{2793,4874}"
"8587-1",Panrahk,2003,344,45,5,1,"{2427,3989,7707,8909,9620}"
"8588-1",Kurahk,2003,344,45,5,1,"{2427,7707,10850,12113,14198}"
"8589-1",Lerahk,2003,344,45,4,1,"{2427,10850,12113,14198}"
"8590-1",Guurahk,2003,344,45,3,1,"{2427,8909,9620}"
"8591-1",Vorahk,2003,344,45,4,1,"{2427,3989,8909,9620}"
"8592-1",Turahk,2003,344,45,4,1,"{2427,10850,12113,14198}"
"8593-1",Makuta,2003,347,199,3,1,"{311,1289,11043}"
"8596-1",Takanuva,2003,347,200,3,1,"{311,1289,11043}"
"8601-1",Toa Vakama,2003,353,48,3,1,"{3343,7670,8501}"
"8602-1",Toa Nokama,2004,353,46,2,1,"{710,13907}"
"8603-1",Toa Whenua,2004,353,49,3,1,"{3343,8091,13907}"
"8604-1",Toa Onewa,2004,353,44,1,1,{8501}
"8605-1",Toa Matau,2004,353,46,2,1,"{8091,8501}"
"8606-1",Toa Nuju,2004,353,48,2,1,"{710,13907}"
"8607-1",Nuhrii,2004,336,27,3,1,"{695,7670,8471}"
"8608-1",Vhisola,2004,336,27,1,1,{8471}
"8609-1",Tehutti,2004,336,27,1,1,{8471}
"8610-1",Ahkmou,2004,336,27,2,1,"{8471,9678}"
"8611-1",Orkahm,2004,336,27,2,1,"{695,8471}"
"8612-1",Ehrye,2004,336,30,2,1,"{8471,9678}"
"8613-1",Kanoka Disk Launcher Pack,2004,346,4,1,1,{8091}
"8614-1",Vahki Nuurakh,2004,357,32,4,1,"{695,710,5137,10779}"
"8615-1",Vahki Bordakh,2004,357,32,5,1,"{710,1269,5137,9678,10779}"
"8616-1",Vahki Vorzakh,2004,357,32,3,1,"{695,710,5137}"
"8617-1",Vahki Zadakh,2004,357,32,3,1,"{1269,5137,9678}"
"8618-1",Vahki Rorzakh,2004,357,32,2,1,"{695,5137}"
"8619-1",Vahki Keerakh,2004,357,32,3,1,"{1269,5137,9678}"
"8621-1",Turaga Dume and Nivawk,2004,347,180,2,1,"{1255,16117}"
"8622-1",Nidhiki,2004,347,170,2,1,"{1255,16117}"
"8623-1",Krekka,2004,347,214,2,1,"{1255,16117}"
"8645-1",Muscle Slammer Bike,2005,116,126,1,1,{6117}
"8646-1",Speed Slammer Bike,2005,116,126,1,1,{6117}
"8647-1",Night Racer,2005,116,75,1,1,{14999}
"8648-1",Buzz Saw,2005,116,63,1,1,{14999}
"8667-1",Action Wheelie,2006,116,78,1,1,{14127}
"8670-1",Jump Master,2006,116,104,1,1,{14127}
"8672-1",Ferrari Finish Line,2006,114,575,1,1,{3435}
"8673-1",Ferrari F1 Fuel Stop,2006,114,188,1,1,{3435}
"8683-0",Minifigure Series 1 [Random Bag],2010,536,0,1,1,{13603}
"8683-1",Tribal Hunter - Complete Set,2010,536,8,1,1,{11116}
"8683-10",Super Wrestler - Complete Set,2010,536,5,1,1,{11116}
"8683-11",Nurse - Complete Set,2010,536,7,1,1,{11116}
"8683-12",Ninja - Complete Set,2010,536,6,1,1,{11116}
"8683-13",Spaceman - Complete Set,2010,536,8,1,1,{11116}
"8683-14",Forestman - Complete Set,2010,536,8,1,1,{11116}
"8683-15",Deep Sea Diver - Complete Set,2010,536,9,1,1,{11116}
"8683-16",Cowboy - Complete Set,2010,536,7,1,1,{11116}
"8683-2",Cheerleader - Complete Set,2010,536,7,1,1,{11116}
"8683-3",Caveman - Complete Set,2010,536,6,1,1,{11116}
"8683-4",Circus Clown - Complete Set,2010,536,6,1,1,{11116}
"8683-5",Zombie - Complete Set,2010,536,6,1,1,{11116}
"8683-6",Skater - Complete Set,2010,536,8,1,1,{11116}
"8683-7",Robot - Complete Set,2010,536,5,1,1,{11116}
"8683-8",Demolition Dummy - Complete Set,2010,536,6,1,1,{11116}
"8683-9",Magician - Complete Set,2010,536,7,1,1,{11116}
"8684-0",Minifigure Series 2 [Random Bag],2010,537,0,1,1,{7929}
"8684-1",Mariachi / Maraca Man - Complete Set,2010,537,9,1,1,{4987}
"8684-10",Weightlifter - Complete Set,2010,537,8,1,1,{4987}
"8684-11",Pop Star - Complete Set,2010,537,6,1,1,{4987}
"8684-12",Skier - Complete Set,2010,537,9,1,1,{4987}
"8684-13",Disco Dude - Complete Set,2010,537,6,1,1,{4987}
"8684-14",Karate Master - Complete Set,2010,537,6,1,1,{4987}
"8684-15",Surfer - Complete Set,2010,537,6,1,1,{4987}
"8684-16",Pharaoh - Complete Set,2010,537,6,1,1,{4987}
"8684-2",Spartan Warrior - Complete Set,2010,537,8,1,1,{4987}
"8684-3",Circus Ringmaster - Complete Set,2010,537,6,1,1,{4987}
"8684-4",Witch - Complete Set,2010,537,6,1,1,{4987}
"8684-5",Vampire - Complete Set,2010,537,7,1,1,{4987}
"8684-6",Traffic Cop - Complete Set,2010,537,7,1,1,{4987}
"8684-7",Explorer - Complete Set,2010,537,7,1,1,{4987}
"8684-8",Lifeguard - Complete Set,2010,537,6,1,1,{4987}
"8684-9",Mime - Complete Set,2010,537,7,1,1,{4987}
"8685-1",Toa Kopaka,2008,339,53,1,1,{15060}
"8686-1",Toa Lewa,2008,339,51,1,1,{15060}
"8687-1",Toa Pohatu,2008,339,67,1,1,{15060}
"8688-1",Toa Gali,2008,338,60,2,1,"{6194,15304}"
"8689-1",Toa Tahu,2008,338,73,2,1,"{6194,15304}"
"8690-1",Toa Onua,2008,338,62,1,1,{15304}
"8691-1",Antroz,2008,339,52,1,1,{15060}
"8692-1",Vamprah,2008,339,48,1,1,{15060}
"8693-1",Chirox,2008,339,48,1,1,{15060}
"8694-1",Krika,2008,338,40,1,1,{15304}
"8695-1",Gorast,2008,338,51,1,1,{15304}
"8696-1",Bitil,2008,338,54,1,1,{15304}
"8709-1",Underground Mining Station,2009,439,635,1,1,{9700}
"8721-1",Velika,2006,337,21,1,1,{6331}
"8722-1",Kazi,2006,337,25,1,1,{6331}
"8723-1",Piruk,2006,337,27,1,1,{6331}
"8724-1",Garan,2006,337,21,1,1,{6331}
"8725-1",Balta,2006,337,22,1,1,{6331}
"8726-1",Dalu,2006,337,25,1,1,{6331}
"8727-1",Inika Toa Jaller,2006,351,46,2,1,"{4577,13538}"
"8728-1",Inika Toa Hahli,2006,351,46,2,1,"{4577,13538}"
"8729-1",Inika Toa Nuparu,2006,351,55,1,1,{13538}
"8730-1",Inika Toa Hewkii,2006,351,62,1,1,{13538}
"8731-1",Inika Toa Kongu,2006,351,46,1,1,{13538}
"8732-1",Inika Toa Matoro,2006,351,47,1,1,{13538}
"8733-1",Axonn,2006,347,196,2,1,"{13141,14280}"
"8734-1",Brutaka,2006,347,191,2,1,"{13141,14280}"
"8736-1",Toa Hordika Vakama,2005,350,48,3,1,"{3963,14498,15776}"
"8737-1",Toa Hordika Nokama,2005,350,48,2,1,"{3963,15776}"
"8738-1",Toa Hordika Whenua,2005,350,48,3,1,"{3963,14498,15776}"
"8739-1",Toa Hordika Onewa,2005,350,48,2,1,"{3963,15776}"
"8740-1",Toa Hordika Matau,2005,350,48,3,1,"{3963,14498,15776}"
"8741-1",Toa Hordika Nuju,2005,350,48,2,1,"{3963,15776}"
"8742-1",Visorak Vohtarak,2005,358,48,2,1,"{5645,14790}"
"8743-1",Visorak Boggarak,2005,358,48,1,1,{5645}
"8744-1",Visorak Oohnorak,2005,358,48,1,1,{5645}
"8745-1",Visorak Roporak,2005,358,48,1,1,{5645}
"8746-1",Visorak Keelerak,2005,358,48,1,1,{5645}
"8747-1",Visorak Suukorak,2005,358,48,1,1,{5645}
"8755-1",Keetongu,2005,347,203,2,1,"{11551,15733}"
"8756-1",Sidorak,2005,347,211,4,1,"{473,11551,14790,15733}"
"8758-1",Tower of Toa,2005,341,407,1,1,{6336}
"8761-1",Roodaka,2005,347,233,2,1,"{11551,15733}"
"8762-1",Toa Iruini,2005,349,53,2,1,"{473,1131}"
"8763-1",Toa Norik,2005,349,55,1,1,{1131}
"8764-1",Vezon & Fenrakk,2006,347,281,2,1,"{13141,14280}"
"8770-1",Danju (European version without Cards),2004,198,42,1,1,{8331}
"8771-1",Jayko (European version without Cards),2004,198,45,1,1,{8331}
"8772-1",Rascus (European version without Cards),2004,198,46,2,1,"{3699,8980}"
"8774-1",Vladek (European version without Cards),2004,198,48,1,1,{3699}
"8779-1",The Grand Tournament,2004,198,321,1,1,{4918}
"8782-1",Danju (USA version with 3 Cards),2004,198,45,1,1,{4832}
"8783-1",Jayko (USA version with 3 Cards),2004,198,48,2,1,"{8980,9381}"
"8784-1",Rascus (USA version with 3 Cards),2004,198,49,1,1,{12830}
"8785-1",Santis (USA version with 3 Cards),2004,198,49,1,1,{12830}
"8786-1",Vladek (USA version with 3 Cards),2004,198,51,2,1,"{4832,9381}"
"8791-1",Sir Danju,2005,198,42,1,1,{6486}
"8795-1",Lord Vladek,2005,198,44,1,1,{6486}
"8799-1",Knights' Castle Wall,2004,198,178,2,1,"{11194,15155}"
"8800-1",Vladek's Siege Engine,2004,198,192,2,1,"{11194,15155}"
"88002-1",Power Functions Train Motor,2011,438,7,1,1,{87}
"8801-1",Knights' Attack Barge,2005,198,165,1,1,{6426}
"8802-1",Dark Fortress Landing,2005,198,144,1,1,{6426}
"8803-0",Minifigure Series 3 [Random Bag],2011,538,0,1,1,{5553}
"8803-1",Fisherman - Complete Set,2011,538,9,1,1,{12437}
"8803-10",Tennis Player - Complete Set,2011,538,6,1,1,{12437}
"8803-11",Race Car Driver - Complete Set,2011,538,7,1,1,{12437}
"8803-12",Gorilla Suit Guy - Complete Set,2011,538,6,1,1,{12437}
"8803-13",Space Alien - Complete Set,2011,538,6,1,1,{12437}
"8803-14",Hula Dancer - Complete Set,2011,538,8,1,1,{12437}
"8803-15",Rapper - Complete Set,2011,538,7,1,1,{12437}
"8803-16",Baseball Player - Complete Set,2011,538,6,1,1,{12437}
"8803-2",Pilot - Complete Set,2011,538,7,1,1,{12437}
"8803-3",Tribal Chief - Complete Set,2011,538,6,1,1,{12437}
"8803-4",Samurai Warrior - Complete Set,2011,538,7,1,1,{12437}
"8803-5",Snowboarder - Complete Set,2011,538,7,1,1,{12437}
"8803-6",Space Villain - Complete Set,2011,538,8,1,1,{12437}
"8803-7",Sumo Wrestler - Complete Set,2011,538,6,1,1,{12437}
"8803-8",Mummy - Complete Set,2011,538,5,1,1,{12437}
"8803-9",Elf - Complete Set,2011,538,8,1,1,{12437}
"8804-0",Minifigure Series 4 [Random Bag],2011,539,0,1,1,{4133}
"8804-1",Lawn Gnome - Complete Set,2011,539,8,1,1,{5554}
"8804-10",Sailor - Complete Set,2011,539,6,1,1,{5554}
"8804-11",Soccer Player - Complete Set,2011,539,8,1,1,{5554}
"8804-12",Werewolf - Complete Set,2011,539,6,1,1,{5554}
"8804-13",Hazmat Guy - Complete Set,2011,539,6,1,1,{5554}
"8804-14",Artist - Complete Set,2011,539,7,1,1,{5554}
"8804-15",Ice Skater - Complete Set,2011,539,8,1,1,{5554}
"8804-16",Crazy Scientist - Complete Set,2011,539,6,1,1,{5554}
"8804-2",Kimono Girl - Complete Set,2011,539,6,1,1,{5554}
"8804-3",Musketeer - Complete Set,2011,539,7,1,1,{5554}
"8804-4",Punk Rocker - Complete Set,2011,539,6,1,1,{5554}
"8804-5",Surfer Girl - Complete Set,2011,539,6,1,1,{5554}
"8804-6",Viking - Complete Set,2011,539,10,1,1,{5554}
"8804-7",The Monster - Complete Set,2011,539,5,1,1,{5554}
"8804-8",Hockey Player - Complete Set,2011,539,11,1,1,{5554}
"8804-9",Street Skater - Complete Set,2011,539,8,1,1,{5554}
"8805-0",Minifigure Series 5 [Random Bag],2011,540,0,1,1,{14997}
"8805-1",Graduate - Complete Set,2011,540,7,1,1,{11380}
"8805-10",Fitness Instructor - Complete Set,2011,540,6,1,1,{11380}
"8805-11",Detective - Complete Set,2011,540,6,1,1,{11380}
"8805-12",Evil Dwarf - Complete Set,2011,540,10,1,1,{11380}
"8805-13",Boxer - Complete Set,2011,540,5,1,1,{11380}
"8805-14",Egyptian Queen - Complete Set,2011,540,6,1,1,{11380}
"8805-15",Gangster - Complete Set,2011,540,7,1,1,{11380}
"8805-16",Snowboarder Guy - Complete Set,2011,540,6,1,1,{11380}
"8805-2",Gladiator - Complete Set,2011,540,7,1,1,{11380}
"8805-3",Royal Guard - Complete Set,2011,540,6,1,1,{11380}
"8805-4",Ice Fisherman - Complete Set,2011,540,8,1,1,{11380}
"8805-5",Cave Woman - Complete Set,2011,540,7,1,1,{11380}
"8805-6",Lizard Man - Complete Set,2011,540,6,1,1,{11380}
"8805-7",Zookeeper - Complete Set,2011,540,7,1,1,{11380}
"8805-8",Lumberjack - Complete Set,2011,540,6,1,1,{11380}
"8805-9",Small Clown - Complete Set,2011,540,6,1,1,{11380}
"8815-1",Speedway Bandit,1991,12,78,1,1,{14717}
"8820-1",Mountain Rambler,1991,11,139,1,1,{14717}
"8827-0",Minifigure Series 6 [Random Bag],2012,541,0,1,1,{13447}
"8827-1",Classic Alien - Complete Set,2012,541,6,1,1,{1989}
"8827-10",Roman Soldier - Complete Set,2012,541,7,1,1,{1989}
"8827-11",Surgeon - Complete Set,2012,541,7,1,1,{1989}
"8827-12",Skater Girl - Complete Set,2012,541,8,1,1,{1989}
"8827-13",Intergalactic Girl - Complete Set,2012,541,9,1,1,{1989}
"8827-14",Butcher - Complete Set,2012,541,7,1,1,{1989}
"8827-15",Mechanic - Complete Set,2012,541,7,1,1,{1989}
"8827-16",Genie - Complete Set,2012,541,7,1,1,{1989}
"8827-2",Highland Battler - Complete Set,2012,541,7,1,1,{1989}
"8827-3",Sleepyhead - Complete Set,2012,541,6,1,1,{1989}
"8827-4",Lady Liberty - Complete Set,2012,541,8,1,1,{1989}
"8827-5",Bandit - Complete Set,2012,541,8,1,1,{1989}
"8827-6",Flamenco Dancer - Complete Set,2012,541,6,1,1,{1989}
"8827-7",Clockwork Robot - Complete Set,2012,541,6,1,1,{1989}
"8827-8",Minotaur - Complete Set,2012,541,8,1,1,{1989}
"8827-9",Leprechaun - Complete Set,2012,541,9,1,1,{1989}
"8831-0",Minifigure Series 7 [Random Bag],2012,542,0,1,1,{3309}
"8831-1",Swimming Champion - Complete Set,2012,542,6,1,1,{5386}
"8831-10",Jungle Boy - Complete Set,2012,542,7,1,1,{5386}
"8831-11",Hippie - Complete Set,2012,542,9,1,1,{5386}
"8831-12",Computer Programmer - Complete Set,2012,542,7,1,1,{5386}
"8831-13",Viking Woman - Complete Set,2012,542,9,1,1,{5386}
"8831-14",Evil Knight - Complete Set,2012,542,8,1,1,{5386}
"8831-15",Rocker Girl - Complete Set,2012,542,6,1,1,{5386}
"8831-16",Grandma Visitor - Complete Set,2012,542,7,1,1,{5386}
"8831-2",Aztec Warrior - Complete Set,2012,542,7,1,1,{5386}
"8831-3",Bunny Suit Guy - Complete Set,2012,542,7,1,1,{5386}
"8831-4",Bride - Complete Set,2012,542,11,1,1,{5386}
"8831-5",Ocean King - Complete Set,2012,542,7,1,1,{5386}
"8831-6",Bagpiper - Complete Set,2012,542,7,1,1,{5386}
"8831-7",Daredevil - Complete Set,2012,542,8,1,1,{5386}
"8831-8",Galaxy Patrol - Complete Set,2012,542,7,1,1,{5386}
"8831-9",Tennis Ace - Complete Set,2012,542,6,1,1,{5386}
"8833-0",Minifigure Series 8 [Random Bag],2012,543,0,1,1,{12344}
"8833-1",Evil Robot - Complete Set,2012,543,8,1,1,{9905}
"8833-10",Santa - Complete Set,2012,543,7,1,1,{9905}
"8833-11",Vampire Bat - Complete Set,2012,543,5,1,1,{9905}
"8833-12",DJ - Complete Set,2012,543,7,1,1,{9905}
"8833-13",Red Cheerleader - Complete Set,2012,543,7,1,1,{9905}
"8833-14",Actor - Complete Set,2012,543,7,1,1,{9905}
"8833-15",Pirate Captain - Complete Set,2012,543,7,1,1,{9905}
"8833-16",Alien Villainess - Complete Set,2012,543,10,1,1,{9905}
"8833-2",Conquistador - Complete Set,2012,543,8,1,1,{9905}
"8833-3",Lederhosen Guy - Complete Set,2012,543,7,1,1,{9905}
"8833-4",Cowgirl - Complete Set,2012,543,6,1,1,{9905}
"8833-5",Football Player - Complete Set,2012,543,8,1,1,{9905}
"8833-6",Diver - Complete Set,2012,543,8,1,1,{9905}
"8833-7",Downhill Skier - Complete Set,2012,543,9,1,1,{9905}
"8833-8",Businessman - Complete Set,2012,543,7,1,1,{9905}
"8833-9",Fairy - Complete Set,2012,543,8,1,1,{9905}
"886-1",Space Buggy,1979,130,20,1,1,{4467}
"8867-1",Flexible Train Track,2009,245,64,1,1,{7391}
"8870-1",Power Functions Light,2009,438,1,3,1,"{87,973,7391}"
"8876-1",Scorpion Prison Cave,2005,198,279,1,1,{8465}
"8878-1",Rechargeable Battery Box,2009,438,1,3,1,"{87,973,7391}"
"8879-1",IR Speed Remote Control,2009,438,1,3,1,"{87,973,7391}"
"8882-1",Power Functions XL-Motor,2008,438,1,2,1,"{973,7391}"
"8884-1",Power Functions IR Receiver,2008,438,1,3,1,"{87,973,7391}"
"889-1",Radar Truck,1979,130,29,1,1,{4467}
"8900-1",Reidak,2006,340,41,2,1,"{8871,13960}"
"8901-1",Hakann,2006,340,42,1,1,{13960}
"8902-1",Vezok,2006,340,41,2,1,"{8871,13960}"
"8903-1",Zaktan,2006,340,42,1,1,{13960}
"8904-1",Avak,2006,340,41,1,1,{13960}
"8905-1",Thok,2006,340,42,2,1,"{8871,13960}"
"8909-0",Team GB Minifigures [Random Bag],2012,546,0,1,1,{3392}
"8909-1",Brawny Boxer - Team GB,2012,546,6,1,1,{3351}
"8909-2",Stealth Swimmer - Team GB Complete Set with Stand and Accessories,2012,546,6,1,1,{3351}
"8909-3",Relay Runner - Team GB Complete Set with Stand and Accessories,2012,546,7,1,1,{3351}
"8909-4",Judo Fighter - Team GB Complete Set with Stand and Accessories,2012,546,6,1,1,{3351}
"8909-5",Tactical Tennis Player - Team GB Complete Set with Stand and Accessories,2012,546,7,1,1,{3351}
"8909-6",Flexible Gymnast - Team GB Complete Set with Stand and Accessories,2012,546,9,1,1,{3351}
"8909-7",Wondrous Weightlifter - Team GB Complete Set with Stand and Accessories,2012,546,9,1,1,{3351}
"8909-8",Horseback Rider - Team GB Complete Set with Stand and Accessories,2012,546,6,1,1,{3351}
